LineItemId,OrderId,ProductId,Quantity
3179,598,127,1
3180,617,163,1
3181,617,31,4
3182,643,9,3
3183,643,115,3
3184,643,135,4
3185,643,131,2
3186,643,105,2
3187,604,6,1
3188,604,83,1
3189,605,218,4
3190,605,165,2
3191,605,222,3
3192,605,18,1
3193,1830,137,2
3194,1831,216,3
3195,1831,252,4
3196,1831,90,3
3197,1832,104,4
3198,1832,162,1
3199,1832,202,1
3200,1832,171,2
3201,1832,243,1
3202,1833,35,1
3203,1833,243,3
3204,1833,80,4
3205,1833,108,1
3206,1776,294,3
3207,1776,159,3
3208,1776,243,4
3209,617,15,2
3210,605,61,1
3211,612,94,3
3212,620,76,3
3213,620,154,4
3214,620,147,1
3215,620,217,4
3216,620,3,3
3217,620,21,1
3218,620,8,3
3219,613,5,4
3220,614,192,4
3221,614,76,1
3222,615,45,3
3223,615,266,2
3224,615,176,3
3225,616,285,2
3226,616,207,3
3227,616,279,3
3228,617,63,1
3229,610,109,2
3230,606,41,3
3231,610,194,4
3232,606,282,4
3233,606,156,1
3234,606,116,2
3235,606,119,3
3236,607,51,4
3237,607,181,1
3238,607,207,3
3239,607,93,4
3240,607,129,3
3241,607,19,3
3242,607,116,4
3243,608,186,2
3244,608,92,3
3245,608,135,2
3246,609,29,3
3247,609,129,2
3248,610,16,3
3249,610,58,3
3250,610,155,3
3251,599,89,1
3252,599,102,1
3253,599,91,4
3254,629,260,1
3255,631,116,4
3256,631,197,2
3257,631,203,3
3258,631,219,3
3259,639,247,4
3260,632,218,1
3261,632,270,1
3262,632,84,1
3263,633,221,4
3264,633,206,4
3265,633,162,1
3266,633,216,2
3267,633,214,4
3268,633,56,4
3269,633,135,4
3270,634,71,2
3271,634,278,4
3272,634,170,3
3273,629,207,2
3274,635,282,1
3275,629,12,4
3276,625,292,2
3277,625,122,2
3278,625,98,1
3279,626,94,3
3280,626,119,1
3281,627,133,4
3282,627,127,1
3283,627,225,1
3284,627,270,2
3285,628,62,4
3286,628,64,4
3287,628,229,2
3288,628,163,2
3289,628,274,3
3290,629,103,3
3291,629,244,3
3292,625,45,2
3293,635,271,2
3294,635,239,2
3295,583,4,1
3296,583,71,2
3297,582,179,1
3298,582,51,2
3299,582,38,3
3300,581,279,2
3301,581,45,1
3302,581,164,2
3303,561,88,3
3304,561,105,2
3305,561,246,4
3306,561,252,3
3307,561,259,2
3308,561,66,2
3309,561,260,4
3310,561,220,4
3311,527,89,4
3312,527,177,1
3313,528,186,1
3314,583,36,4
3315,635,172,2
3316,583,244,3
3317,583,193,2
3318,635,258,3
3319,635,258,2
3320,635,242,4
3321,635,249,4
3322,635,55,3
3323,636,129,2
3324,636,143,1
3325,636,260,4
3326,636,294,2
3327,636,197,4
3328,636,156,2
3329,637,130,1
3330,637,139,2
3331,638,21,3
3332,638,84,4
3333,583,112,1
3334,583,145,1
3335,583,209,4
3336,583,271,2
3337,624,167,3
3338,623,25,2
3339,1740,204,1
3340,1740,90,2
3341,1740,109,3
3342,1743,292,4
3343,1743,11,4
3344,1743,137,3
3345,1744,180,3
3346,1745,154,4
3347,1745,155,1
3348,1746,227,1
3349,1747,213,2
3350,1748,130,3
3351,1748,110,4
3352,1748,22,4
3353,1748,288,3
3354,1740,200,2
3355,599,24,4
3356,599,110,3
3357,599,282,3
3358,599,190,4
3359,601,271,4
3360,601,221,2
3361,601,251,1
3362,601,70,4
3363,601,27,2
3364,601,130,1
3365,1741,211,2
3366,1741,256,2
3367,1741,242,2
3368,1741,108,4
3369,1741,123,2
3370,1748,149,3
3371,642,177,4
3372,642,216,2
3373,642,58,4
3374,642,31,2
3375,642,243,4
3376,642,118,2
3377,640,106,1
3378,640,103,3
3379,640,202,2
3380,640,272,2
3381,640,255,4
3382,630,127,4
3383,630,177,1
3384,630,167,4
3385,630,246,4
3386,630,253,2
3387,623,226,4
3388,623,41,4
3389,623,170,4
3390,1748,30,4
3391,1757,126,4
3392,1757,99,2
3393,1757,194,1
3394,1750,226,1
3395,1751,207,1
3396,738,133,3
3397,1752,177,4
3398,1752,32,4
3399,1752,78,2
3400,1752,131,3
3401,1753,173,2
3402,1755,110,4
3403,1755,74,2
3404,1752,206,1
3405,1829,32,3
3406,738,239,2
3407,648,24,4
3408,649,260,2
3409,649,284,1
3410,649,173,3
3411,649,236,4
3412,649,55,4
3413,649,106,1
3414,649,109,3
3415,650,63,4
3416,650,170,4
3417,651,226,2
3418,651,234,1
3419,651,276,2
3420,651,269,1
3421,651,24,3
3422,651,80,2
3423,653,81,3
3424,646,3,1
3425,646,70,3
3426,664,1,2
3427,663,277,1
3428,663,286,3
3429,663,133,2
3430,663,111,1
3431,663,116,4
3432,662,208,2
3433,662,16,2
3434,662,239,2
3435,662,141,2
3436,646,105,2
3437,646,162,3
3438,646,155,4
3439,646,35,2
3440,664,51,1
3441,653,107,4
3442,653,230,3
3443,658,116,3
3444,658,110,4
3445,658,128,2
3446,658,91,4
3447,658,101,1
3448,658,249,2
3449,658,219,2
3450,658,197,2
3451,659,24,3
3452,659,149,4
3453,659,159,1
3454,659,170,4
3455,659,265,4
3456,659,294,4
3457,659,56,2
3458,660,156,3
3459,660,137,3
3460,660,143,1
3461,671,162,1
3462,657,28,2
3463,653,132,1
3464,657,64,4
3465,657,89,4
3466,653,279,2
3467,653,286,1
3468,653,211,1
3469,653,209,3
3470,654,92,2
3471,654,90,1
3472,654,142,3
3473,654,1,1
3474,654,291,2
3475,654,291,1
3476,654,286,2
3477,654,268,3
3478,655,175,1
3479,656,17,1
3480,656,163,1
3481,656,214,2
3482,338,60,2
3483,341,183,4
3484,341,68,3
3485,337,60,1
3486,364,273,3
3487,341,26,4
3488,2041,283,1
3489,2041,39,3
3490,2043,261,2
3491,2044,228,1
3492,2041,96,1
3493,2038,241,1
3494,359,96,4
3495,360,148,4
3496,360,148,3
3497,360,188,2
3498,361,87,4
3499,1027,96,2
3500,403,44,4
3501,401,201,2
3502,401,26,3
3503,408,79,4
3504,409,33,2
3505,353,201,3
3506,349,241,2
3507,375,60,3
3508,375,68,4
3509,352,96,2
3510,375,241,4
3511,438,65,2
3512,438,151,2
3513,436,10,3
3514,436,134,2
3515,437,228,4
3516,434,151,2
3517,428,79,2
3518,441,85,3
3519,442,79,2
3520,442,280,1
3521,502,148,3
3522,1711,273,2
3523,431,273,1
3524,434,280,1
3525,459,215,4
3526,453,44,4
3527,455,148,3
3528,1684,47,4
3529,1683,183,4
3530,1697,148,3
3531,424,85,4
3532,424,228,2
3533,420,280,2
3534,416,174,2
3535,416,201,1
3536,425,228,4
3537,425,26,1
3538,425,86,1
3539,1678,201,1
3540,490,205,1
3541,491,44,3
3542,491,26,4
3543,486,273,2
3544,466,201,3
3545,466,33,3
3546,467,241,1
3547,468,188,3
3548,469,60,1
3549,470,148,3
3550,494,144,2
3551,1704,96,2
3552,309,33,2
3553,311,151,1
3554,306,174,4
3555,482,47,2
3556,484,261,1
3557,312,60,3
3558,374,183,2
3559,514,87,4
3560,1722,26,1
3561,1721,263,1
3562,1716,96,4
3563,1707,96,4
3564,1714,33,3
3565,475,47,1
3566,470,273,1
3567,472,228,3
3568,473,85,2
3569,510,263,1
3570,512,10,4
3571,1716,228,2
3572,498,65,4
3573,499,205,1
3574,1646,174,1
3575,1730,183,1
3576,1730,215,3
3577,522,280,3
3578,1730,174,1
3579,1726,241,1
3580,1726,96,2
3581,543,65,3
3582,565,33,2
3583,565,241,4
3584,541,144,1
3585,524,188,3
3586,524,148,4
3587,533,39,1
3588,566,79,3
3589,1726,273,1
3590,540,26,3
3591,540,183,1
3592,536,26,1
3593,531,144,4
3594,1735,60,4
3595,1725,183,4
3596,537,148,3
3597,539,241,4
3598,1738,205,1
3599,548,33,1
3600,549,228,4
3601,552,33,3
3602,547,144,3
3603,545,26,3
3604,546,183,4
3605,546,85,1
3606,621,65,4
3607,560,60,4
3608,574,174,2
3609,567,151,2
3610,569,96,4
3611,570,261,4
3612,570,60,2
3613,572,60,2
3614,562,261,1
3615,563,174,2
3616,575,60,1
3617,575,148,4
3618,577,86,2
3619,577,148,1
3620,577,283,4
3621,563,280,4
3622,586,86,4
3623,591,87,1
3624,611,261,1
3625,598,68,4
3626,594,241,4
3627,592,68,4
3628,592,86,1
3629,600,79,4
3630,604,47,1
3631,604,228,3
3632,1832,215,4
3633,1833,68,1
3634,1833,96,3
3635,1776,283,2
3636,1776,201,1
3637,606,183,3
3638,620,87,3
3639,620,148,4
3640,615,10,4
3641,610,47,4
3642,607,183,3
3643,607,26,4
3644,608,215,2
3645,631,10,4
3646,639,280,3
3647,629,205,3
3648,625,183,1
3649,626,10,2
3650,626,283,4
3651,626,261,4
3652,627,65,2
3653,527,215,4
3654,528,85,1
3655,636,241,3
3656,636,215,3
3657,637,96,3
3658,625,47,1
3659,1740,85,1
3660,1742,183,1
3661,1744,60,3
3662,1744,85,1
3663,1745,86,1
3664,1748,261,4
3665,1741,144,3
3666,1741,60,3
3667,1741,144,4
3668,1748,212,2
3669,1748,280,1
3670,630,134,1
3671,1757,215,1
3672,1751,280,4
3673,1754,85,4
3674,738,85,1
3675,664,47,1
3676,646,283,3
3677,646,205,1
3678,659,85,1
3679,660,148,1
3680,340,51,3
3681,340,35,2
3682,340,288,4
3683,340,211,3
3684,340,216,2
3685,340,217,4
3686,340,105,4
3687,356,257,4
3688,356,42,3
3689,356,59,3
3690,356,14,1
3691,356,88,2
3692,356,89,4
3693,2040,102,3
3694,2040,32,1
3695,2040,153,4
3696,2040,267,4
3697,2040,166,4
3698,2040,48,1
3699,358,275,1
3700,358,180,1
3701,358,13,3
3702,358,71,4
3703,358,55,3
3704,358,27,4
3705,358,211,4
3706,358,216,4
3707,402,146,4
3708,402,255,3
3709,402,233,4
3710,402,190,1
3711,402,136,1
3712,399,243,3
3713,399,74,3
3714,399,117,4
3715,399,25,3
3716,399,104,1
3717,399,239,1
3718,399,275,4
3719,404,22,3
3720,395,217,4
3721,395,121,2
3722,404,101,2
3723,404,184,1
3724,404,277,4
3725,404,256,1
3726,405,182,2
3727,405,113,1
3728,405,72,4
3729,348,211,4
3730,348,213,2
3731,348,221,1
3732,348,278,3
3733,348,236,2
3734,348,227,4
3735,343,125,3
3736,343,129,4
3737,343,89,2
3738,343,234,1
3739,343,294,4
3740,345,146,3
3741,345,28,2
3742,345,216,4
3743,345,162,2
3744,345,219,1
3745,345,277,1
3746,345,137,3
3747,345,77,4
3748,439,185,4
3749,439,194,2
3750,439,293,2
3751,439,94,3
3752,439,118,3
3753,430,102,2
3754,430,294,4
3755,505,160,1
3756,505,176,3
3757,505,167,3
3758,505,233,2
3759,505,45,1
3760,505,7,4
3761,505,104,4
3762,1712,177,2
3763,1712,23,1
3764,451,277,2
3765,451,169,4
3766,451,274,4
3767,451,187,4
3768,451,155,4
3769,432,113,3
3770,432,192,3
3771,451,56,4
3772,451,249,3
3773,464,196,3
3774,464,260,2
3775,464,179,1
3776,464,49,2
3777,451,93,4
3778,414,272,1
3779,452,257,3
3780,452,242,3
3781,452,6,2
3782,452,169,1
3783,452,27,4
3784,418,94,2
3785,418,213,4
3786,418,102,1
3787,452,126,1
3788,1693,231,1
3789,1693,293,4
3790,1693,267,1
3791,1693,156,2
3792,1693,101,4
3793,1680,193,1
3794,1680,265,3
3795,1680,127,4
3796,1680,75,4
3797,1680,239,1
3798,1680,288,3
3799,496,35,3
3800,488,72,1
3801,488,246,2
3802,488,204,3
3803,488,164,3
3804,496,147,3
3805,496,177,4
3806,496,224,4
3807,496,94,1
3808,496,139,3
3809,495,22,4
3810,495,91,3
3811,495,287,2
3812,495,271,4
3813,495,154,4
3814,495,203,2
3815,495,32,1
3816,495,71,4
3817,1702,42,1
3818,483,122,2
3819,483,181,2
3820,483,203,4
3821,483,156,4
3822,517,221,2
3823,1705,192,1
3824,1705,157,2
3825,1705,175,4
3826,480,94,4
3827,480,94,1
3828,480,182,2
3829,480,272,3
3830,480,110,3
3831,511,271,2
3832,511,30,2
3833,511,9,3
3834,511,248,3
3835,511,244,1
3836,480,133,1
3837,1732,20,3
3838,1732,73,3
3839,1732,103,2
3840,1732,292,4
3841,564,137,2
3842,526,279,1
3843,526,42,1
3844,526,203,2
3845,526,278,2
3846,526,76,2
3847,526,80,1
3848,532,74,4
3849,532,103,2
3850,1736,100,2
3851,1736,126,4
3852,1736,126,4
3853,1736,193,4
3854,1736,252,1
3855,1736,12,2
3856,538,7,1
3857,538,102,4
3858,538,95,3
3859,1736,258,4
3860,557,11,2
3861,557,258,1
3862,557,1,4
3863,557,289,3
3864,557,291,4
3865,555,78,3
3866,555,121,4
3867,555,204,1
3868,555,18,4
3869,557,206,4
3870,557,274,1
3871,557,288,4
3872,585,260,3
3873,585,40,4
3874,588,260,3
3875,588,207,2
3876,588,106,3
3877,603,119,1
3878,603,50,4
3879,603,89,1
3880,603,247,3
3881,596,276,2
3882,596,281,4
3883,596,110,2
3884,593,275,2
3885,593,193,1
3886,593,83,2
3887,593,80,3
3888,593,27,4
3889,776,167,3
3890,776,240,3
3891,776,73,1
3892,776,114,4
3893,776,78,4
3894,622,259,1
3895,622,194,3
3896,622,162,4
3897,622,112,1
3898,622,82,4
3899,641,6,2
3900,641,163,1
3901,641,109,4
3902,1749,216,3
3903,1756,235,4
3904,1756,217,2
3905,1756,149,4
3906,652,162,2
3907,652,274,4
3908,652,180,4
3909,652,139,1
3910,661,36,1
3911,661,21,2
3912,661,284,3
3913,661,129,4
3914,656,41,3
3915,656,245,3
3916,657,133,2
3917,657,81,3
3918,657,184,4
3919,671,164,2
3920,664,159,4
3921,664,133,1
3922,668,92,4
3923,668,213,1
3924,668,71,2
3925,668,30,2
3926,668,48,3
3927,669,56,3
3928,669,208,1
3929,669,269,4
3930,669,275,2
3931,669,84,4
3932,670,287,4
3933,670,170,4
3934,670,150,3
3935,670,139,1
3936,670,127,4
3937,670,105,1
3938,670,73,2
3939,668,109,1
3940,2501,101,1
3941,668,124,2
3942,667,291,2
3943,689,189,2
3944,689,160,3
3945,689,207,2
3946,689,111,1
3947,689,125,3
3948,689,126,1
3949,666,1,2
3950,666,153,2
3951,666,294,3
3952,667,71,1
3953,667,28,3
3954,667,251,4
3955,667,227,3
3956,667,217,1
3957,664,203,1
3958,2505,202,4
3959,2505,11,1
3960,2505,232,1
3961,2506,272,3
3962,2507,281,2
3963,2507,34,2
3964,2507,292,4
3965,2507,209,1
3966,2507,72,3
3967,2508,107,3
3968,2508,19,4
3969,672,159,2
3970,672,221,1
3971,672,285,3
3972,672,286,1
3973,664,139,3
3974,664,113,3
3975,2505,72,2
3976,2502,160,1
3977,2504,111,3
3978,2504,109,1
3979,2502,162,1
3980,2502,196,2
3981,2502,11,3
3982,2502,66,4
3983,2502,131,4
3984,2504,224,2
3985,2504,247,2
3986,2504,14,4
3987,2504,264,1
3988,2504,154,4
3989,2504,127,1
3990,689,12,3
3991,673,184,1
3992,679,34,4
3993,679,42,3
3994,679,42,4
3995,679,51,4
3996,679,48,2
3997,679,282,4
3998,679,167,3
3999,679,19,2
4000,680,143,1
4001,680,104,4
4002,680,101,1
4003,680,221,4
4004,680,272,2
4005,680,214,1
4006,680,152,1
4007,680,182,4
4008,680,41,1
4009,681,181,2
4010,681,214,2
4011,681,154,4
4012,678,135,2
4013,681,3,3
4014,678,111,1
4015,678,30,4
4016,690,207,4
4017,690,159,3
4018,690,138,4
4019,683,282,2
4020,683,181,3
4021,683,55,1
4022,683,234,2
4023,683,146,2
4024,683,51,1
4025,683,112,3
4026,683,76,3
4027,676,184,2
4028,676,252,1
4029,676,15,3
4030,676,119,3
4031,678,163,1
4032,678,231,4
4033,678,7,2
4034,678,17,3
4035,690,219,2
4036,682,272,4
4037,687,181,3
4038,1759,50,2
4039,1760,253,3
4040,1760,167,4
4041,1760,219,1
4042,1760,193,2
4043,1760,25,3
4044,1761,158,4
4045,1761,254,4
4046,1761,145,1
4047,1843,229,2
4048,1843,16,4
4049,1843,202,4
4050,687,269,1
4051,682,192,1
4052,687,258,3
4053,686,216,1
4054,682,202,2
4055,682,209,4
4056,682,223,2
4057,682,70,1
4058,682,17,4
4059,684,233,4
4060,684,253,2
4061,688,126,2
4062,688,21,3
4063,688,164,4
4064,685,196,2
4065,685,286,3
4066,685,243,2
4067,685,15,2
4068,685,98,2
4069,686,48,4
4070,686,56,1
4071,686,71,3
4072,686,54,2
4073,686,169,1
4074,686,127,1
4075,673,133,1
4076,690,171,1
4077,698,256,4
4078,692,181,3
4079,692,165,3
4080,692,138,4
4081,694,125,4
4082,694,127,3
4083,694,132,3
4084,694,138,2
4085,694,18,1
4086,694,51,3
4087,694,255,2
4088,695,137,1
4089,692,289,1
4090,692,51,1
4091,673,184,2
4092,673,182,3
4093,673,291,4
4094,673,267,3
4095,673,8,1
4096,674,55,2
4097,674,149,3
4098,674,192,4
4099,674,287,1
4100,674,176,4
4101,674,172,2
4102,674,129,3
4103,675,225,1
4104,675,190,4
4105,675,27,4
4106,691,222,2
4107,691,154,4
4108,691,83,4
4109,692,5,2
4110,692,185,1
4111,690,13,2
4112,695,58,2
4113,696,64,3
4114,703,137,2
4115,703,109,2
4116,704,102,1
4117,704,64,1
4118,704,219,4
4119,704,149,4
4120,705,124,3
4121,705,100,3
4122,705,105,1
4123,705,70,4
4124,705,236,2
4125,705,232,1
4126,706,221,2
4127,706,269,2
4128,1762,13,4
4129,1762,45,1
4130,1762,256,4
4131,1762,275,2
4132,1762,150,4
4133,1762,125,3
4134,703,112,3
4135,696,75,3
4136,703,246,4
4137,703,285,3
4138,696,185,1
4139,697,239,3
4140,707,74,3
4141,707,25,4
4142,707,156,3
4143,707,155,3
4144,707,2,3
4145,700,137,1
4146,701,226,2
4147,701,187,3
4148,701,89,2
4149,701,119,2
4150,702,200,4
4151,702,276,3
4152,703,182,3
4153,689,66,1
4154,689,42,4
4155,708,136,1
4156,1768,107,3
4157,1768,114,2
4158,1768,24,4
4159,1768,243,4
4160,1768,194,3
4161,1768,192,3
4162,1769,48,2
4163,1769,179,3
4164,1769,265,1
4165,1769,209,1
4166,1769,189,3
4167,1769,127,1
4168,1769,119,1
4169,711,9,2
4170,711,131,4
4171,711,25,3
4172,711,125,1
4173,718,101,3
4174,1767,108,3
4175,718,158,1
4176,1767,135,4
4177,1766,239,4
4178,1763,53,3
4179,1763,54,4
4180,1763,237,3
4181,1763,211,3
4182,1763,185,4
4183,1763,154,3
4184,1764,179,1
4185,1765,238,2
4186,1765,49,3
4187,1765,34,3
4188,1765,8,3
4189,1765,216,3
4190,1765,186,3
4191,1765,209,1
4192,1765,275,4
4193,1766,187,1
4194,1766,186,1
4195,1766,182,2
4196,1766,11,2
4197,1766,251,4
4198,1767,35,4
4199,718,165,3
4200,716,117,1
4201,716,88,1
4202,716,269,3
4203,716,21,2
4204,1771,264,1
4205,1772,36,2
4206,1772,247,1
4207,1772,109,2
4208,1773,69,2
4209,1775,239,4
4210,1775,150,2
4211,1775,178,1
4212,716,113,4
4213,718,177,2
4214,715,152,2
4215,712,276,1
4216,712,56,3
4217,712,9,2
4218,712,206,1
4219,712,150,4
4220,712,270,1
4221,713,150,2
4222,713,141,3
4223,714,258,3
4224,714,57,2
4225,714,293,2
4226,714,271,3
4227,714,95,1
4228,714,89,1
4229,715,102,3
4230,715,130,1
4231,715,50,3
4232,715,7,4
4233,715,49,1
4234,1775,270,3
4235,1763,73,3
4236,1770,131,3
4237,729,109,1
4238,729,78,1
4239,729,217,1
4240,729,62,1
4241,737,260,1
4242,730,252,4
4243,730,74,2
4244,730,143,2
4245,731,139,3
4246,731,136,2
4247,731,22,2
4248,731,220,4
4249,731,165,2
4250,726,2,3
4251,731,204,1
4252,726,14,2
4253,726,251,1
4254,738,61,4
4255,722,128,2
4256,722,235,3
4257,722,167,2
4258,722,262,3
4259,724,126,3
4260,725,102,2
4261,725,102,1
4262,725,106,4
4263,725,206,4
4264,725,153,2
4265,725,64,3
4266,725,28,3
4267,726,164,1
4268,726,291,1
4269,726,229,1
4270,1770,72,3
4271,731,231,3
4272,731,15,4
4273,720,282,1
4274,720,186,1
4275,720,187,1
4276,720,154,4
4277,728,176,3
4278,728,51,3
4279,728,30,3
4280,728,4,2
4281,728,23,2
4282,728,113,4
4283,728,106,2
4284,1770,193,3
4285,720,240,3
4286,731,31,4
4287,720,43,1
4288,720,110,2
4289,732,254,4
4290,733,294,1
4291,733,75,4
4292,735,116,1
4293,735,132,4
4294,735,252,1
4295,735,42,1
4296,735,162,3
4297,735,164,1
4298,735,278,2
4299,736,120,3
4300,736,81,3
4301,736,28,4
4302,736,28,3
4303,736,55,3
4304,736,164,1
4305,736,292,1
4306,720,82,3
4307,1775,123,3
4308,1775,129,4
4309,739,195,1
4310,739,12,1
4311,740,240,3
4312,740,25,4
4313,740,122,1
4314,742,55,4
4315,742,176,4
4316,742,270,4
4317,742,270,3
4318,742,169,3
4319,746,102,1
4320,742,19,3
4321,746,150,2
4322,746,239,4
4323,757,113,2
4324,757,91,1
4325,757,77,4
4326,765,77,4
4327,765,248,3
4328,765,230,2
4329,765,9,4
4330,765,38,3
4331,765,275,1
4332,765,285,3
4333,765,289,3
4334,756,31,3
4335,756,7,3
4336,756,57,1
4337,756,234,2
4338,756,224,2
4339,756,220,3
4340,756,90,3
4341,756,98,2
4342,746,246,2
4343,757,154,2
4344,742,23,1
4345,743,269,4
4346,751,120,1
4347,751,115,3
4348,751,93,4
4349,752,291,2
4350,752,23,2
4351,754,235,1
4352,754,179,4
4353,710,101,4
4354,710,278,2
4355,710,156,4
4356,710,219,3
4357,710,61,3
4358,709,108,1
4359,709,43,2
4360,709,197,1
4361,709,179,3
4362,709,278,4
4363,708,78,4
4364,708,140,2
4365,751,43,1
4366,743,119,2
4367,751,43,3
4368,750,262,1
4369,745,202,4
4370,745,42,2
4371,747,154,4
4372,748,181,4
4373,749,99,3
4374,749,74,4
4375,749,246,3
4376,749,256,2
4377,749,193,2
4378,750,206,4
4379,750,285,2
4380,757,293,4
4381,757,277,1
4382,757,173,2
4383,761,266,1
4384,761,269,3
4385,761,206,3
4386,761,131,4
4387,761,17,3
4388,763,235,2
4389,763,117,3
4390,763,100,3
4391,764,74,4
4392,764,129,4
4393,764,84,3
4394,764,161,4
4395,764,21,1
4396,761,8,3
4397,764,58,2
4398,761,36,3
4399,760,41,2
4400,1774,29,1
4401,1774,170,3
4402,1774,185,1
4403,1774,110,3
4404,759,103,2
4405,759,31,1
4406,759,238,4
4407,759,186,4
4408,759,202,2
4409,759,271,2
4410,760,9,3
4411,760,233,3
4412,764,255,3
4413,764,249,1
4414,770,145,2
4415,770,132,1
4416,770,246,3
4417,772,92,3
4418,772,204,3
4419,772,293,3
4420,772,178,3
4421,772,254,2
4422,772,55,3
4423,772,69,2
4424,773,281,3
4425,757,239,4
4426,769,137,3
4427,769,109,4
4428,768,193,1
4429,768,168,1
4430,774,139,1
4431,774,109,2
4432,774,206,4
4433,738,246,4
4434,774,48,1
4435,767,238,4
4436,767,246,3
4437,767,194,4
4438,767,270,3
4439,768,121,4
4440,768,89,4
4441,768,229,4
4442,768,288,3
4443,774,48,1
4444,2037,185,1
4445,1829,34,2
4446,1829,249,2
4447,792,4,2
4448,792,223,3
4449,792,248,2
4450,792,48,4
4451,792,180,1
4452,792,186,1
4453,791,163,1
4454,777,237,3
4455,777,40,2
4456,777,207,3
4457,777,287,1
4458,778,258,4
4459,778,82,4
4460,780,19,1
4461,793,18,1
4462,780,69,3
4463,793,189,2
4464,807,120,2
4465,807,129,1
4466,809,55,2
4467,809,37,4
4468,809,260,3
4469,809,202,2
4470,809,110,2
4471,810,246,1
4472,810,257,1
4473,794,108,3
4474,807,22,3
4475,780,11,3
4476,780,245,1
4477,785,80,4
4478,785,80,4
4479,785,62,2
4480,785,43,3
4481,785,284,4
4482,786,115,3
4483,786,126,2
4484,786,133,4
4485,786,103,2
4486,786,207,3
4487,786,172,1
4488,786,256,4
4489,786,58,2
4490,787,195,3
4491,787,237,3
4492,787,89,2
4493,783,89,3
4494,783,80,4
4495,780,165,2
4496,780,214,2
4497,1777,13,4
4498,1777,243,1
4499,1777,152,2
4500,1777,184,1
4501,1777,168,2
4502,781,294,2
4503,781,185,3
4504,781,146,3
4505,781,36,2
4506,781,259,3
4507,783,288,4
4508,783,286,3
4509,783,32,1
4510,783,70,2
4511,787,124,3
4512,807,286,4
4513,807,62,3
4514,1805,104,1
4515,1805,190,1
4516,1805,285,3
4517,1805,13,1
4518,1783,272,1
4519,1783,147,3
4520,1783,190,3
4521,1783,135,3
4522,1782,95,3
4523,1782,178,1
4524,848,15,2
4525,848,229,1
4526,830,21,3
4527,830,101,1
4528,795,237,3
4529,795,30,3
4530,795,18,3
4531,796,101,3
4532,796,194,2
4533,1805,136,2
4534,797,55,2
4535,1805,119,1
4536,1804,243,3
4537,879,173,2
4538,879,173,3
4539,879,220,3
4540,879,226,3
4541,881,103,3
4542,881,38,1
4543,881,284,2
4544,882,38,1
4545,882,163,4
4546,882,25,2
4547,882,106,3
4548,1804,185,1
4549,1804,4,2
4550,1804,1,3
4551,1804,34,3
4552,1804,123,1
4553,807,227,3
4554,797,9,4
4555,803,95,2
4556,811,214,1
4557,804,255,2
4558,804,250,1
4559,804,200,3
4560,804,117,3
4561,804,17,2
4562,804,24,2
4563,804,20,2
4564,805,40,1
4565,805,94,1
4566,805,244,2
4567,805,225,1
4568,806,155,1
4569,806,287,1
4570,806,292,3
4571,806,229,1
4572,806,43,1
4573,806,51,3
4574,806,49,4
4575,803,175,4
4576,797,290,1
4577,803,206,3
4578,803,248,4
4579,798,202,1
4580,798,246,4
4581,798,15,4
4582,798,116,4
4583,800,143,2
4584,800,140,3
4585,800,264,4
4586,800,172,2
4587,800,192,2
4588,800,209,4
4589,801,239,3
4590,801,187,1
4591,803,232,1
4592,879,75,2
4593,845,277,2
4594,845,167,2
4595,845,101,2
4596,845,98,4
4597,846,19,3
4598,846,2,2
4599,846,35,4
4600,846,203,2
4601,832,113,2
4602,832,111,4
4603,832,165,1
4604,832,30,4
4605,838,75,4
4606,838,127,1
4607,838,262,3
4608,838,169,1
4609,838,197,3
4610,831,175,1
4611,831,180,1
4612,831,180,1
4613,845,229,3
4614,845,45,3
4615,845,59,1
4616,841,267,4
4617,841,170,1
4618,842,190,3
4619,842,217,4
4620,842,152,3
4621,842,243,2
4622,842,238,4
4623,842,38,1
4624,842,95,1
4625,843,53,3
4626,843,35,3
4627,844,28,4
4628,844,25,2
4629,844,119,1
4630,844,289,1
4631,844,172,3
4632,844,179,4
4633,844,155,4
4634,844,253,2
4635,845,32,1
4636,841,262,2
4637,831,122,3
4638,820,159,3
4639,1778,173,1
4640,1778,274,4
4641,1779,135,2
4642,1779,157,4
4643,1779,37,4
4644,1779,5,2
4645,1779,238,2
4646,818,24,1
4647,819,278,1
4648,819,198,1
4649,819,121,4
4650,821,141,2
4651,821,220,2
4652,821,230,4
4653,829,207,1
4654,829,207,3
4655,829,243,2
4656,829,224,1
4657,829,240,4
4658,829,115,4
4659,820,289,3
4660,1778,230,1
4661,1778,70,4
4662,820,3,2
4663,820,56,2
4664,820,59,3
4665,820,107,4
4666,820,128,3
4667,820,120,1
4668,815,275,1
4669,815,13,2
4670,815,46,1
4671,815,255,3
4672,817,206,4
4673,1778,21,2
4674,841,224,2
4675,840,136,3
4676,813,31,4
4677,814,129,2
4678,814,129,1
4679,814,232,1
4680,814,58,2
4681,814,15,2
4682,814,16,1
4683,814,288,3
4684,814,170,1
4685,833,158,1
4686,833,18,3
4687,833,236,2
4688,833,119,4
4689,833,108,2
4690,834,181,4
4691,834,181,3
4692,834,214,1
4693,834,187,2
4694,834,123,3
4695,834,118,2
4696,813,11,3
4697,835,9,1
4698,813,242,2
4699,789,268,3
4700,789,294,4
